GID,alea_argile
410906052,fort
410906049,fort
410906050,fort
410906051,fort
410906053,fort
410906057,fort
410906058,moyen
410906059,moyen
410906060,moyen
410906061,moyen
410906070,moyen
410906071,moyen
410911178,nul
410911168,nul
410911172,nul
410911174,nul
410911189,nul
410911184,nul
410911180,nul
410911186,nul
410911182,nul
410911196,nul
410911192,nul
410911188,nul
410911190,nul
410911194,nul
410911195,nul
410911197,nul
410922561,nul
410922562,nul
410922582,fort
410922583,fort
410922596,fort
410922597,fort
410922598,fort
410922599,fort
410922600,fort
410922605,fort
410922640,fort
410922603,fort
410922607,fort
410922606,fort
410922608,fort
410922626,fort
410922628,fort
410922629,fort
410921359,fort
410901695,fort
410901703,fort
410921357,fort
410921358,fort
410921360,fort
410901704,fort
410901705,fort
410901706,fort
410901717,moyen
410901725,moyen
410901723,fort
410901724,moyen
410910419,nul
410910427,nul
410910421,nul
410910422,nul
410910428,nul
410910429,nul
410910434,nul
410910432,nul
410910433,nul
410910438,nul
410910436,nul
410910442,nul
410910440,nul
410910443,nul
410904127,fort
410904128,fort
410904129,fort
410904130,fort
410904450,nul
410904132,fort
410904133,fort
410904134,fort
410904140,fort
410904138,fort
410904142,fort
410904148,fort
410904146,fort
410904144,fort
410904150,fort
410913725,nul
410904151,fort
410913698,nul
410922057,moyen
410922072,moyen
410938998,moyen
410922069,moyen
410945299,fort
410922064,moyen
410922066,moyen
410945310,fort
410938999,moyen
410922087,moyen
410939012,moyen
410945311,fort
410922088,fort
410922090,fort
410922091,fort
410922081,moyen
410903111,nul
410903108,nul
410907447,nul
410903112,nul
410907448,nul
410907449,nul
410907450,nul
410907454,nul
410907452,nul
410915554,nul
410915518,nul
410915520,nul
410915521,nul
410915533,nul
410925272,fort
410925273,fort
410925274,fort
410925277,fort
410925278,fort
410925298,fort
410925291,fort
410925290,fort
410925302,fort
410925293,fort
410925294,fort
410925305,fort
410925297,fort
410925300,fort
410925318,fort
410925311,fort
410925313,fort
410925317,fort
410904170,fort
410904171,fort
410904172,fort
410906602,fort
410906603,fort
410906604,fort
410913532,nul
410906606,fort
410906607,fort
410913524,nul
410913572,nul
410913533,nul
410913547,nul
410916861,nul
410913573,nul
410913584,nul
410913585,nul
410913586,nul
410940714,fort
410930315,fort
410934928,fort
410940715,fort
410930323,fort
410935008,fort
410930318,fort
410906575,fort
410937032,fort
410930320,fort
410906579,fort
410930321,fort
410930322,fort
410930576,fort
410940845,nul
410904718,nul
410904719,nul
410905475,nul
410905472,nul
410905473,nul
410905474,nul
410905476,nul
410905477,nul
410905478,nul
410905935,fort
410906902,fort
410906903,fort
410906917,fort
410906918,fort
410906920,fort
410906921,fort
410907086,moyen
410907117,moyen
410907099,moyen
410907097,moyen
410907096,moyen
410907094,moyen
410907098,moyen
410907100,moyen
410907103,moyen
410907112,moyen
410907114,moyen
410907113,moyen
410907121,moyen
410907118,moyen
410907122,moyen
410907123,moyen
410907131,moyen
410904005,fort
410904006,fort
410904007,fort
410904009,fort
410904011,fort
410904012,fort
410904013,fort
410904014,fort
410904015,nul
410904016,nul
410904017,nul
410904018,fort
410904019,fort
410904020,fort
410904021,fort
410904022,fort
410904023,fort
410907634,moyen
410907630,moyen
410907635,moyen
410910306,nul
410910309,nul
410910325,nul
410918793,fort
410910314,nul
410910315,nul
410910326,nul
410910327,nul
410910328,nul
410910329,nul
410918794,fort
410918795,fort
410917689,nul
410923668,fort
410919174,fort
410919175,fort
410918124,fort
410918125,fort
410919176,fort
410930957,fort
410923687,fort
410930958,fort
410930959,fort
410923684,fort
410930960,fort
410923686,fort
410923688,fort
410923690,fort
410906072,moyen
410906078,moyen
410906079,moyen
410906080,moyen
410906081,moyen
410906082,moyen
410906083,moyen
410906084,moyen
410906090,fort
410906093,fort
410906097,fort
410906095,fort
410906096,fort
410906098,fort
410906099,fort
410906100,fort
410906101,fort
410906102,fort
410906103,fort
410908000,nul
410907993,nul
410907998,nul
410908002,nul
410908004,nul
410908006,nul
410908005,nul
410911215,nul
410911199,nul
410911200,nul
410911208,nul
410911202,nul
410911207,nul
410911206,nul
410911216,nul
410911214,nul
410921668,fort
410921669,fort
410922641,fort
410922644,fort
410922646,fort
410922650,fort
410922651,fort
410923971,fort
410923972,fort
410924017,fort
410924016,fort
410923883,fort
410924149,fort
410924148,fort
410924150,fort
410924151,fort
410924152,fort
410901726,moyen
410903721,fort
410903722,fort
410903724,fort
410903726,fort
410903727,fort
410903729,fort
410903730,fort
410903731,fort
410903732,fort
410903733,fort
410903734,fort
410903735,fort
410903736,fort
410903737,fort
410903738,fort
410910444,nul
410910446,nul
410910447,nul
410912571,nul
410912572,nul
410912596,nul
410912597,nul
410914957,nul
410914958,nul
410914959,nul
410914960,nul
410914972,nul
410914973,nul
410916669,nul
410916681,nul
410913726,nul
410913747,nul
410913757,nul
410913755,nul
410913761,nul
410913786,nul
410913769,nul
410916420,nul
410913774,nul
410913775,nul
410916421,nul
410916423,nul
410916425,nul
410916427,nul
410916428,nul
410916429,nul
410923967,fort
410925252,fort
410925279,fort
410925254,fort
410925255,fort
410925286,fort
410925281,fort
410925282,fort
410925283,fort
410925319,fort
410925604,moyen
410925605,moyen
410925314,fort
410935297,fort
410925606,moyen
410935298,fort
410935299,fort
410926307,fort
410915569,nul
410907468,nul
410933566,fort
410915558,nul
410915662,nul
410907469,nul
410915568,nul
410907471,nul
410915570,nul
410907473,nul
410915663,nul
410933567,fort
410916588,fort
410915664,nul
410916589,fort
410925354,fort
410925338,fort
410925342,fort
410925353,fort
410925347,fort
410925344,fort
410925359,fort
410925346,fort
410925363,fort
410925350,fort
410925352,fort
410927610,fort
410925360,fort
410925364,fort
410927834,fort
410927835,fort
410927836,fort
410927837,fort
410927839,fort
410924406,nul
410939386,moyen
410920413,moyen
410924407,nul
410920415,moyen
410920419,moyen
410939387,moyen
410924437,nul
410924438,nul
410921034,moyen
410939388,moyen
410921036,moyen
410924439,nul
410924440,fort
410924441,fort
410924442,nul
410924612,fort
410924631,fort
410930577,fort
410930578,fort
410930579,fort
410930580,fort
410930581,fort
410930603,fort
410930604,fort
410930780,fort
410930776,fort
410930793,fort
410930777,fort
410930725,fort
410930794,fort
410930779,fort
410912929,nul
410906957,fort
410906958,fort
410912934,nul
410912931,nul
410907741,nul
410907746,nul
410912933,nul
410912935,nul
410912936,nul
410912980,nul
410912977,nul
410913200,nul
410912979,nul
410917693,fort
410907132,moyen
410907139,moyen
410907135,moyen
410907138,moyen
410907137,moyen
410907125,moyen
410907150,moyen
410907151,moyen
410907152,moyen
410907147,moyen
410907154,moyen
410907193,moyen
410907163,moyen
410907164,moyen
410907160,moyen
410907188,moyen
410907190,moyen
410907161,moyen
410904024,fort
410904025,fort
410904026,fort
410904027,fort
410904659,moyen
410904032,nul
410904033,nul
410904657,moyen
410904035,nul
410904037,nul
410904038,nul
410904039,nul
410904040,nul
410904658,moyen
410904660,moyen
410904661,moyen
410910332,nul
410910330,nul
410910331,nul
410910333,nul
410910367,nul
410910370,nul
410910362,nul
410910363,nul
410917537,nul
410910365,nul
410910366,nul
410910388,nul
410910369,nul
410910373,nul
410910374,nul
410910389,nul
410923692,fort
410930961,fort
410923694,fort
410923695,fort
410923703,fort
410923697,fort
410923698,fort
410923699,fort
410923701,fort
410923702,fort
410923711,fort
410930962,fort
410930963,fort
410923717,fort
410923915,fort
410930964,fort
410923714,fort
410906104,fort
410906109,fort
410906106,fort
410906114,fort
410906108,fort
410906111,fort
410906112,fort
410906113,fort
410906115,fort
410906116,fort
410906121,fort
410906125,fort
410906123,fort
410906124,fort
410906126,fort
410906127,fort
410906128,fort
410911210,nul
410911230,nul
410911212,nul
410911213,nul
410911217,nul
410911223,nul
410911219,nul
410911233,nul
410911222,nul
410911225,nul
410911226,nul
410911228,nul
410911229,nul
410911232,nul
410911240,nul
410911235,nul
410924157,fort
410923987,fort
410923986,fort
410924156,fort
410924158,fort
410924159,fort
410924160,fort
410929848,fort
410920730,fort
410920729,fort
410924164,fort
410929847,fort
410929849,fort
410924394,moyen
410924507,fort
410924573,fort
410905151,fort
410853333,fort
410905147,fort
410852688,fort
410905152,fort
410961837,fort
410965934,fort
410926283,fort
410926306,fort
410926287,fort
410905174,fort
410965956,fort
410925236,fort
410905176,fort
410905188,fort
410905189,fort
410925237,fort
410915015,nul
410915030,nul
410915094,nul
410915104,nul
410915100,nul
410915106,nul
410915122,nul
410915107,nul
410915133,nul
410915131,nul
410915150,nul
410915134,nul
410915183,nul
410915200,nul
410915201,nul
410915202,nul
410916430,nul
410916439,nul
410916440,nul
410916442,nul
410916456,nul
410916444,nul
410916452,nul
410916446,nul
410916447,nul
410916449,nul
410916450,nul
410916455,nul
410916453,nul
410916454,nul
410916471,nul
410925324,fort
410925325,fort
410925326,fort
410925327,fort
410925328,fort
410925332,fort
410925356,fort
410925331,fort
410925333,fort
410925334,fort
410925361,fort
410925357,fort
410925358,fort
410925362,fort
410926335,fort
410926336,fort
410926337,fort
410933060,fort
410917463,moyen
410912983,nul
410913062,nul
410913072,nul
410913061,nul
410913063,nul
410913064,nul
410933065,moyen
410913074,nul
410913073,nul
410913075,nul
410917464,moyen
410917465,moyen
410917466,moyen
410927840,fort
410927841,fort
410927842,fort
410927843,fort
410927844,fort
410927845,fort
410927849,fort
410927847,fort
410927848,fort
410927850,fort
410927851,fort
410927852,fort
410927853,fort
410927855,fort
410927860,fort
410927858,fort
410927859,fort
410927862,fort
410924636,fort
410924686,fort
410924683,fort
410924684,fort
410924685,fort
410924696,fort
410924688,fort
410924689,fort
410928976,moyen
410924697,fort
410924693,fort
410924698,fort
410924738,fort
410924700,fort
410924749,fort
410924803,fort
410930819,fort
410930741,fort
410930823,fort
410930821,fort
410930740,fort
410930742,fort
410930822,fort
410930744,fort
410930745,fort
410930747,fort
410930748,fort
410930749,fort
410930884,fort
410930763,fort
410930824,fort
410930887,fort
410917699,fort
410911447,nul
410911442,nul
410917704,fort
410911464,nul
410911444,nul
410911445,nul
410913224,nul
410911448,nul
410911449,nul
410911450,nul
410911451,nul
410911465,nul
410911455,nul
410911456,nul
410911466,nul
410917705,fort
410907169,moyen
410907179,moyen
410907171,moyen
410907176,moyen
410907181,moyen
410907202,moyen
410907177,moyen
410907183,moyen
410907180,moyen
410907182,moyen
410907184,moyen
410907214,moyen
410907192,moyen
410907194,moyen
410907200,moyen
410907203,moyen
410907232,moyen
410907213,moyen
410904662,moyen
410904663,moyen
410904664,moyen
410907004,nul
410907005,nul
410907887,nul
410907888,nul
410907889,nul
410908444,nul
410908448,nul
410908484,nul
410908485,nul
410908483,nul
410908486,nul
410917538,nul
410918835,fort
410920042,fort
410920044,moyen
410930659,fort
410930660,fort
410930917,fort
410930923,fort
410930919,fort
410930920,fort
410920055,fort
410930921,fort
410920057,fort
410930922,fort
410920059,fort
410930924,fort
410921212,fort
410921213,fort
410923927,fort
410923922,fort
410923928,fort
410923920,fort
410923925,fort
410923926,fort
410923929,fort
410923957,fort
410923958,fort
410923959,fort
410924018,fort
410924019,fort
410924026,fort
410906130,fort
410906131,fort
410906132,fort
410906133,fort
410906134,fort
410906157,moyen
410906155,moyen
410906156,moyen
410906154,moyen
410906153,moyen
410906158,moyen
410906204,fort
410906206,fort
410907388,fort
410906208,fort
416003575,fort
410906214,fort
410911246,nul
410911242,nul
410911254,nul
410911244,nul
410911250,nul
410911372,nul
410911248,nul
410911251,nul
410911252,nul
410911255,nul
410911374,nul
410911257,nul
410911394,nul
410911390,nul
410911395,nul
410924510,fort
410924544,fort
410924549,fort
410924542,fort
410924539,fort
410924602,fort
410924543,fort
410924545,fort
410924555,fort
410924557,fort
410924548,fort
410924559,fort
410924603,fort
410924554,fort
410924560,fort
410924561,fort
410905190,fort
410905199,fort
410905197,fort
410905198,fort
410905200,fort
410905392,fort
410906175,fort
410906180,fort
410906181,fort
410906182,fort
410906260,fort
410906261,fort
410906262,fort
410925238,fort
410925239,fort
410925240,moyen
410916677,nul
410916678,nul
410916689,nul
410916684,nul
410916697,nul
410916686,nul
410916688,nul
410916691,nul
410916695,nul
410916707,nul
410916699,nul
410916715,nul
410916703,nul
410916716,nul
410916717,nul
410916472,nul
410916503,nul
410916504,nul
410916507,nul
410916508,nul
410916509,nul
410916510,nul
410916553,nul
410916554,nul
410916555,nul
410916559,nul
410916558,nul
410916560,nul
410916576,nul
410916577,nul
410926339,fort
410926446,moyen
410926432,moyen
410926436,moyen
410926430,moyen
410926438,moyen
410926429,moyen
410926431,moyen
410926444,moyen
410926435,moyen
410926437,moyen
410926450,moyen
410926452,moyen
410926443,moyen
410926445,moyen
410926453,moyen
410926449,moyen
410926451,moyen
410913090,nul
410913104,nul
410913088,nul
410913099,nul
410913091,nul
410913092,nul
410913095,nul
410913096,nul
410913097,nul
410913107,nul
410913109,nul
410913112,nul
410913114,nul
410918500,fort
410913115,nul
410913232,moyen
410913233,moyen
410927863,fort
410927870,fort
410927869,fort
410928138,moyen
410927868,fort
410927871,fort
410928139,moyen
410928216,fort
410928140,moyen
410928141,fort
410927875,moyen
410928142,fort
410928220,fort
410928222,fort
410928218,fort
410928219,fort
410928221,fort
410928224,fort
410924747,fort
410924778,fort
410924710,fort
410924711,fort
410929034,fort
410924763,fort
410924752,fort
410924796,fort
410924719,fort
410924753,fort
410924757,fort
410924761,fort
410924768,fort
410924770,fort
410924774,fort
410924793,fort
410924773,fort
410924776,fort
410929035,fort
410930050,fort
410930051,fort
410930764,fort
410930765,fort
410930766,fort
410930767,fort
410930781,fort
410930783,fort
410930788,fort
410930790,fort
410930786,fort
410930787,fort
410930789,fort
410930791,fort
410930795,fort
410930797,fort
410911458,nul
410911459,nul
410911460,nul
410911468,nul
410911462,nul
410911463,nul
410911930,nul
410911931,nul
410911932,nul
410911942,nul
410911934,nul
410911940,nul
410911936,nul
410911938,nul
410907266,moyen
410907271,moyen
410907252,moyen
410907235,moyen
410907233,moyen
410907238,moyen
410907237,moyen
410907251,moyen
410907272,moyen
410907274,moyen
410907273,moyen
410907265,moyen
410926525,fort
410926524,fort
410907277,moyen
410907278,moyen
410926526,fort
410908487,nul
410908490,nul
410908570,nul
410908492,nul
410908493,nul
410908551,nul
410908495,nul
410908496,nul
410908553,nul
410908581,nul
410908569,nul
410908589,nul
410908573,nul
410908590,nul
410908579,nul
410908588,nul
410908583,nul
410920412,nul
410920602,fort
410920648,fort
410920611,fort
410920612,fort
410920642,fort
410920614,fort
410920662,fort
410920616,fort
410920617,fort
410920661,fort
410920649,fort
410924027,fort
410924028,nul
410924029,nul
410924178,fort
410924192,fort
410924198,fort
410942350,nul
410924201,fort
410942358,fort
410924199,fort
410924416,fort
410924202,fort
410942371,moyen
410924204,fort
410924205,fort
410924418,fort
410924419,fort
410924420,fort
410924421,fort
410906215,fort
410907397,fort
410922179,fort
410907756,fort
410939396,fort
410907398,fort
410922188,fort
410907396,fort
410922538,nul
410922539,nul
410907410,fort
410907409,fort
410939402,fort
410907429,fort
410925945,fort
410925946,fort
410911258,nul
410911259,nul
410911267,nul
410911262,nul
410911263,nul
410911268,nul
410911265,nul
410911272,nul
410911269,nul
410911270,nul
410911277,nul
410911273,nul
410911280,nul
